freq_GHz,ReS11_mean,ReS11_std,ImS11_mean,ImS11_std,ReS21_mean,ReS21_std,ImS21_mean,ImS21_std,ReS22_mean,ReS22_std,ImS22_mean,ImS22_std
29.88119815668203,0.00018051424,0.0045297923,-3.896704e-05,0.007997854,-5.4475786e-05,0.001462516,0.0001041979,0.0017030615,0.0010499732,0.055823065,0.0003921182,0.01601538
29.981336405529955,0.00018024085,0.0045381025,-3.892179e-05,0.008022707,-5.414005e-05,0.001457704,0.00010407748,0.0017027158,0.0010526665,0.05580246,0.0003881636,0.01604646
30.08147465437788,0.00017997023,0.004546484,-3.8874794e-05,0.008047538,-5.380622e-05,0.0014529095,0.00010395627,0.0017023588,0.0010553187,0.05578125,0.0003842008,0.016078357
30.181612903225805,0.00017969825,0.0045549353,-3.8827257e-05,0.00807235,-5.3474327e-05,0.00144813,0.000103834354,0.0017019938,0.0010579306,0.055759292,0.00038022987,0.016111093
30.28175115207373,0.00017942568,0.0045634597,-3.8778107e-05,0.008097143,-5.3144282e-05,0.0014433655,0.00010371219,0.0017016168,0.0010605106,0.05573656,0.0003762529,0.016144637
30.381889400921658,0.00017915409,0.004572058,-3.87278e-05,0.008121921,-5.2816093e-05,0.0014386196,0.000103589475,0.0017012298,0.001063047,0.055713136,0.00037226744,0.01617896
30.482027649769584,0.00017888263,0.004580728,-3.867628e-05,0.00814668,-5.2489737e-05,0.0014338878,0.000103466125,0.0017008317,0.0010655436,0.055689022,0.00036827684,0.016214058
30.58216589861751,0.00017861028,0.0045894706,-3.8623442e-05,0.008171419,-5.2165276e-05,0.0014291714,0.00010334224,0.0017004254,0.0010680076,0.055664152,0.0003642804,0.01624989
30.682304147465437,0.00017833798,0.004598294,-3.8569266e-05,0.008196133,-5.1842653e-05,0.0014244721,0.00010321775,0.0017000075,0.0010704277,0.05563867,0.00036027835,0.016286476
30.782442396313364,0.0001780668,0.0046071857,-3.8513394e-05,0.008220831,-5.1521907e-05,0.0014197871,0.000103093065,0.0016995801,0.0010728104,0.055612445,0.00035627038,0.01632373
